"pseudo_11","pseudo_2","dist_3","dist_76","dist_18","dist_62","dist_93","pseudo_13","dist_75","pseudo_14","pseudo_4","pseudo_15","pseudo_6","pseudo_20","dist_47","dist_17","pseudo_1","dist_77","pseudo_10","dist_91","pseudo_16","pseudo_9","dist_16","dist_2","pseudo_17","dist_72","pseudo_7","dist_78","dist_1","pseudo_19","comp_16","ss_1","dist_26","ss_3","tran_18","dist_29","pseudo_8","dist_69","aac_8","dist_23","pseudo_3","comp_15","dist_7","dist_20","pseudo_12","dist_10","comp_4","dist_70","comp_5","dist_58","comp_18","dist_4","comp_2","dist_21","dist_56","ss_2","comp_10","dist_96","dist_105","dist_90","dist_44","dist_53","tran_6","dist_85","pseudo_18","dist_63","dist_67","dist_50","dist_102","dist_13","dist_79","dist_61","dist_82","comp_17","dist_59","comp_11","dist_97","dist_64","dist_14","dist_87","dist_99","ss_6","dist_73","tran_16","dist_88","dist_34","dist_24","dist_94","tran_17","dist_6","dist_28","dist_27","dist_68","dist_84","comp_1","tran_2","pseudo_5","tran_3","tran_10","tran_21","comp_3","tran_20","dist_81","dist_15","tran_19","ss_4","dist_89","dist_19","dist_100","comp_6","tran_1","dist_38","dist_103","aac_1","dist_71","dist_8","dist_22","tran_5","comp_13","comp_19","dist_83","dist_66","dist_30","dist_37","dist_49","dist_52","dist_55","dist_5","dist_40","dist_65","dist_9","Output"
13.46302595,5.695895593,0.469483568,0.469483568,0.469483568,0.469483568,0.469483568,2.071234761,99.53051643,5.695895593,8.284939044,2.589043451,6.731512973,10.8739825,0.938967136,0.938967136,15.53426071,1.408450704,7.767130354,1.408450704,3.106852141,1.03561738,2.34741784,3.286384977,6.731512973,90.61032864,0,0.938967136,0.938967136,2.071234761,44.60093897,0.230888476,69.01408451,0.197205244,0.122641509,97.65258216,8.802747734,78.40375587,0.079812207,43.66197183,3.106852141,13.61502347,72.30046948,19.24882629,4.660278212,89.20187793,41.31455399,87.32394366,38.02816901,99.53051643,23.4741784,31.45539906,36.15023474,26.76056338,69.01408451,0.076623262,38.49765258,25.82159624,96.71361502,99.53051643,98.5915493,45.07042254,0.150943396,74.64788732,1.553426071,2.34741784,58.21596244,19.24882629,56.80751174,100,28.16901408,2.816901408,52.58215962,31.92488263,97.65258216,40.84507042,45.07042254,37.55868545,98.5915493,90.61032864,48.82629108,0.5,100,0.273584906,100,19.71830986,40.84507042,22.53521127,0.20754717,19.71830986,99.53051643,66.66666667,45.5399061,59.15492958,25.82159624,0.136792453,0.51780869,0.311320755,0.339622642,0.070754717,38.02816901,0.169811321,27.69953052,94.36619718,0.254716981,0.107981221,96.71361502,29.57746479,68.54460094,20.657277,0.188679245,53.05164319,98.5915493,0.14084507,66.66666667,49.76525822,56.33802817,0.179245283,9.389671362,58.21596244,41.31455399,34.27230047,100,40.84507042,28.16901408,56.33802817,82.15962441,27.69953052,60.56338028,23.00469484,40.84507042,-1
15.37545299,3.843863248,0.303951368,0.303951368,0.303951368,0.303951368,0.303951368,1.647369963,99.39209726,4.94210989,17.57194628,5.491233211,10.98246642,13.72808303,1.519756839,1.519756839,21.41580952,0.607902736,9.335096459,1.519756839,14.82632967,1.098246642,0.607902736,0.607902736,13.17895971,75.37993921,8.785973138,2.431610942,0.911854103,6.589479853,37.99392097,0.121663948,74.77203647,0.263372007,0.182926829,99.69604863,20.8666862,55.01519757,0.11550152,48.63221884,4.94210989,15.80547112,54.7112462,27.3556231,5.491233211,77.81155015,51.97568389,71.7325228,34.95440729,100,35.25835866,32.21884498,46.2006079,30.09118541,75.68389058,0.118012825,48.63221884,23.10030395,98.48024316,100,100,50.15197568,0.079268293,72.34042553,0,10.94224924,51.36778116,27.65957447,77.20364742,99.69604863,21.27659574,0.911854103,45.89665653,26.74772036,99.69604863,38.29787234,42.85714286,2.73556231,100,75.98784195,55.6231003,0.48,97.87234043,0.195121951,99.69604863,27.05167173,56.53495441,20.36474164,0.271341463,26.443769,100,74.16413374,48.02431611,50.75987842,28.57142857,0.149390244,0.549123321,0.268292683,0.37804878,0.131097561,25.22796353,0.243902439,27.96352584,98.78419453,0.283536585,0.051671733,98.78419453,20.97264438,69.60486322,13.06990881,0.265243902,43.46504559,100,0.118541033,74.16413374,46.80851064,47.41641337,0.149390244,5.167173252,47.72036474,51.67173252,32.21884498,98.78419453,50.45592705,20.97264438,46.2006079,72.6443769,18.54103343,73.86018237,23.40425532,47.72036474,-1
12.01652913,6.269493462,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,2.612288942,96.73913043,5.747035673,2.612288942,2.089831154,4.702120096,10.97161356,1.630434783,1.630434783,9.926697981,1.630434783,8.359324616,1.630434783,5.224577885,0.522457788,4.891304348,7.608695652,7.836866827,86.95652174,1.567373365,4.891304348,1.086956522,1.044915577,41.30434783,0.143917795,69.56521739,0.246555001,0.163934426,97.2826087,9.404240192,82.06521739,0.097826087,45.10869565,1.567373365,7.608695652,59.23913043,22.2826087,2.089831154,84.7826087,38.58695652,79.34782609,40.76086957,98.91304348,21.73913043,22.82608696,37.5,13.04347826,70.65217391,0.114991684,36.41304348,28.26086957,95.65217391,98.91304348,98.91304348,48.91304348,0.142076503,77.7173913,1.567373365,4.347826087,44.02173913,22.82608696,71.19565217,100,28.80434783,1.086956522,52.17391304,36.95652174,97.2826087,42.93478261,48.36956522,18.47826087,98.91304348,83.69565217,47.82608696,0.5,100,0.25136612,100,15.2173913,36.95652174,23.36956522,0.218579235,14.67391304,98.91304348,60.86956522,48.91304348,64.13043478,19.56521739,0.147540984,0,0.306010929,0.316939891,0.076502732,42.93478261,0.213114754,36.41304348,97.2826087,0.234972678,0.076086957,97.2826087,36.41304348,70.65217391,20.65217391,0.163934426,61.41304348,98.91304348,0.10326087,71.19565217,58.69565217,62.5,0.163934426,8.695652174,60.32608696,38.04347826,22.2826087,100,36.95652174,34.7826087,59.7826087,83.15217391,35.32608696,60.32608696,25,36.95652174,-1
9.751998043,13.85810248,0.275482094,0.275482094,0.275482094,0.275482094,0.275482094,3.079578329,97.79614325,6.159156659,14.37136554,16.93768081,11.29178721,13.34483943,2.479338843,2.479338843,19.50399609,0.826446281,6.672419714,1.928374656,8.212208878,3.079578329,0.550964187,0.550964187,11.29178721,74.1046832,10.77852415,0.550964187,2.203856749,6.159156659,41.04683196,0.08828364,71.34986226,0.289979149,0.14640884,99.17355372,15.39789165,50.41322314,0.082644628,47.9338843,7.698945823,13.77410468,47.9338843,29.20110193,5.132630549,73.00275482,46.55647383,75.75757576,31.95592287,100,33.60881543,26.99724518,43.25068871,30.02754821,71.34986226,0.124499642,36.91460055,18.45730028,98.62258953,99.72451791,100,48.20936639,0.099447514,68.87052342,2.566315274,2.203856749,43.80165289,27.82369146,76.85950413,99.17355372,19.00826446,4.683195592,39.1184573,25.34435262,99.17355372,41.59779614,53.16804408,29.75206612,100,76.03305785,48.76033058,0.5,98.89807163,0.190607735,100,39.39393939,57.02479339,33.33333333,0.328729282,39.1184573,100,77.41046832,49.03581267,52.89256198,33.88429752,0.121546961,1.02652611,0.20718232,0.290055249,0.160220994,22.86501377,0.201657459,24.51790634,98.34710744,0.254143646,0.041322314,98.34710744,19.55922865,74.65564738,21.48760331,0.29281768,43.25068871,100,0.104683196,74.38016529,46.55647383,48.48484848,0.212707182,10.19283747,39.94490358,58.12672176,27.27272727,98.89807163,58.12672176,18.45730028,47.6584022,77.13498623,18.45730028,77.41046832,23.41597796,55.64738292,-1
13.36914763,11.82655367,0.259067358,0.259067358,0.259067358,0.259067358,0.259067358,2.570989928,99.48186528,7.712969784,19.02532547,12.34075165,14.3975436,14.3975436,1.813471503,1.813471503,26.73829525,1.295336788,7.198771798,0.777202073,15.42593957,3.085187913,0.777202073,0.777202073,12.85494964,80.31088083,2.056791942,3.886010363,0.518134715,3.085187913,40.41450777,0.098607092,78.75647668,0.277572169,0.181818182,99.48186528,20.56791942,56.47668394,0.103626943,48.70466321,3.085187913,16.83937824,58.03108808,22.02072539,6.170375827,81.86528497,54.66321244,84.19689119,27.4611399,100,35.49222798,33.93782383,47.40932642,33.93782383,78.75647668,0.126418141,47.66839378,23.05699482,99.22279793,100,100,49.48186528,0.096103896,72.02072539,1.028395971,7.25388601,59.32642487,25.38860104,71.24352332,99.74093264,19.17098446,0.518134715,45.85492228,24.09326425,99.48186528,34.45595855,43.2642487,41.19170984,100,74.35233161,50.25906736,0.481481481,99.74093264,0.192207792,99.74093264,24.09326425,55.44041451,21.50259067,0.303896104,22.79792746,100,78.23834197,45.07772021,52.84974093,28.49740933,0.137662338,1.542593957,0.233766234,0.322077922,0.148051948,24.09326425,0.238961039,30.05181347,98.70466321,0.220779221,0.028497409,98.70466321,23.31606218,72.5388601,17.87564767,0.231168831,44.30051813,100,0.134715026,72.5388601,44.30051813,46.63212435,0.202597403,9.067357513,46.63212435,47.92746114,30.31088083,99.74093264,45.07772021,21.76165803,46.37305699,68.9119171,21.24352332,73.05699482,22.02072539,42.48704663,-1
10.31704119,10.31704119,0.383141762,0.383141762,0.383141762,0.383141762,0.383141762,4.22060776,96.9348659,5.627477014,6.56538985,5.158520596,15.00660537,9.379128357,1.149425287,1.149425287,9.379128357,1.53256705,4.22060776,1.53256705,7.972259103,4.689564178,2.298850575,2.298850575,6.096433432,66.66666667,2.813738507,2.298850575,0.766283525,2.813738507,49.80842912,0.258561745,77.01149425,0.179104038,0.142307692,97.70114943,6.56538985,54.78927203,0.053639847,49.04214559,3.282694925,17.62452107,53.25670498,26.05363985,4.22060776,72.79693487,34.48275862,79.31034483,36.7816092,100,24.13793103,22.22222222,34.86590038,29.88505747,76.62835249,0.066180371,29.88505747,23.75478927,98.85057471,98.46743295,100,49.04214559,0.196153846,74.32950192,3.282694925,1.915708812,54.40613027,24.90421456,70.11494253,99.61685824,27.5862069,0.766283525,55.93869732,26.05363985,98.08429119,41.37931034,49.80842912,26.81992337,100,67.04980843,46.36015326,0.5,99.61685824,0.25,100,24.5210728,53.63984674,26.05363985,0.219230769,26.05363985,100,72.4137931,47.50957854,34.09961686,34.48275862,0.25,0.468956418,0.184615385,0.230769231,0.211538462,30.651341,0.215384615,18.00766284,97.70114943,0.319230769,0.111111111,98.85057471,18.00766284,77.01149425,28.73563218,0.280769231,45.59386973,100,0.076628352,74.71264368,45.59386973,45.21072797,0.184615385,11.87739464,40.22988506,50.95785441,15.70881226,99.61685824,49.80842912,18.00766284,45.21072797,74.71264368,24.13793103,75.09578544,26.05363985,50.95785441,-1
11.59449339,12.0986018,0.264550265,0.264550265,0.264550265,0.264550265,0.264550265,4.032867267,99.47089947,5.545192492,14.11503543,9.578059759,18.65201111,11.09038498,0.793650794,1.058201058,16.63557748,1.058201058,13.10681862,1.058201058,11.59449339,1.512325225,0.529100529,0.529100529,13.61092703,66.93121693,4.536975675,0.529100529,1.587301587,5.041084083,43.65079365,0.226846589,68.25396825,0.220383703,0.124668435,99.73544974,14.61914384,49.73544974,0.076719577,46.2962963,7.057517717,17.1957672,54.4973545,26.19047619,14.11503543,78.57142857,42.32804233,78.57142857,34.65608466,100,29.89417989,29.36507937,38.0952381,17.46031746,69.84126984,0.055422228,37.03703704,27.77777778,98.67724868,100,100,48.94179894,0.148541114,73.01587302,1.512325225,1.587301587,54.76190476,26.45502646,77.51322751,99.73544974,28.83597884,4.232804233,50.79365079,26.45502646,99.73544974,39.94708995,42.06349206,17.46031746,100,79.62962963,52.91005291,0.470588235,99.20634921,0.24668435,99.20634921,20.37037037,52.11640212,19.31216931,0.24403183,16.4021164,100,80.68783069,48.67724868,51.32275132,37.03703704,0.177718833,0.504108408,0.169761273,0.307692308,0.185676393,24.86772487,0.167108753,22.75132275,97.88359788,0.275862069,0.066137566,97.61904762,23.01587302,69.57671958,23.01587302,0.283819629,48.67724868,100,0.087301587,74.33862434,51.58730159,50,0.177718833,13.75661376,39.15343915,42.85714286,29.36507937,99.20634921,42.85714286,22.75132275,49.20634921,74.33862434,24.07407407,68.25396825,23.80952381,40.74074074,-1
19.04042711,13.89436573,0.234741784,0.234741784,0.234741784,0.234741784,0.234741784,3.602242966,99.29577465,4.631455242,19.04042711,8.748304346,10.8067289,19.55503324,0.704225352,0.704225352,31.39097442,0.704225352,14.923578,0.704225352,13.37975959,5.660667518,1.408450704,1.408450704,16.98200255,81.45539906,5.660667518,1.408450704,0.469483568,1.543818414,44.36619718,0.150494339,74.41314554,0.227925987,0.134117647,99.29577465,18.01121483,59.62441315,0.082159624,48.12206573,4.631455242,13.61502347,55.63380282,20.657277,7.204485932,78.40375587,49.06103286,74.88262911,34.03755869,100,29.10798122,29.10798122,43.66197183,27.46478873,73.00469484,0.123932615,45.07042254,27.46478873,100,99.53051643,100,46.24413146,0.112941176,70.657277,0.514606138,5.868544601,49.53051643,21.36150235,72.30046948,99.29577465,23.4741784,0.469483568,51.64319249,26.5258216,99.29577465,38.02816901,46.94835681,22.30046948,100,76.5258216,48.35680751,0.514285714,96.24413146,0.24,99.29577465,20.42253521,51.64319249,21.59624413,0.247058824,20.42253521,100,79.57746479,48.5915493,50.23474178,27.9342723,0.167058824,0,0.225882353,0.329411765,0.127058824,28.40375587,0.230588235,33.8028169,99.06103286,0.287058824,0.058685446,100,26.76056338,71.83098592,16.90140845,0.247058824,47.65258216,99.06103286,0.143192488,73.23943662,48.35680751,49.06103286,0.143529412,9.624413146,49.29577465,46.24413146,28.16901408,98.82629108,46.24413146,25.58685446,52.11267606,75.11737089,25.35211268,74.64788732,24.17840376,46.00938967,-1
20.1663453,10.58733128,0.210970464,0.210970464,0.210970464,0.210970464,0.210970464,4.03326906,98.94514768,14.11644171,17.64555214,15.12475897,19.66218667,11.59564855,1.265822785,1.265822785,21.6788212,0.421940928,13.10812444,0.421940928,14.62060034,6.04990359,0.632911392,0.632911392,13.10812444,83.96624473,6.554062222,0.632911392,1.265822785,11.09148991,41.13924051,0.201697576,78.90295359,0.221206769,0.194503171,100,16.63723487,44.30379747,0.069620253,50.21097046,10.58733128,15.61181435,50,24.26160338,9.579014017,78.27004219,41.7721519,81.85654008,34.17721519,99.78902954,31.22362869,27.84810127,41.13924051,27.21518987,79.95780591,0.07920982,35.02109705,22.57383966,99.57805907,98.10126582,99.78902954,53.16455696,0.158562368,78.90295359,2.01663453,1.265822785,63.08016878,24.89451477,72.57383966,98.94514768,27.6371308,3.797468354,50.42194093,27.6371308,100,40.92827004,50.21097046,36.91983122,99.78902954,73.83966245,47.67932489,0.48,97.46835443,0.22832981,100,20.67510549,51.05485232,23.62869198,0.21987315,18.77637131,99.78902954,71.94092827,49.15611814,52.10970464,31.22362869,0.209302326,1.008317265,0.213530655,0.287526427,0.158562368,27.6371308,0.236786469,25.3164557,100,0.289640592,0.054852321,99.57805907,23.62869198,73.20675105,24.05063291,0.238900634,48.52320675,100,0.0907173,72.15189873,47.67932489,48.52320675,0.186046512,8.438818565,41.98312236,45.56962025,21.30801688,99.57805907,50.84388186,23.41772152,44.7257384,70.04219409,25.52742616,74.05063291,24.89451477,50.84388186,-1
22.68835267,16.63812529,0.256410256,0.256410256,0.256410256,0.256410256,0.256410256,3.02511369,98.71794872,3.529299305,9.579526684,10.58789791,12.60464037,20.67161021,0.769230769,0.769230769,21.17579583,1.025641026,8.571155454,1.025641026,15.12556845,2.520928075,0.512820513,0.512820513,15.12556845,70,5.546041765,0.512820513,0.769230769,1.512556845,44.1025641,0.189104212,71.28205128,0.200336168,0.146529563,100,18.15068214,44.35897436,0.092307692,51.79487179,4.03348492,11.28205128,53.84615385,24.35897436,2.520928075,72.30769231,46.66666667,70.51282051,37.69230769,99.74358974,29.23076923,25.8974359,42.82051282,29.74358974,72.30769231,0.113130314,40.25641026,24.61538462,99.48717949,99.48717949,99.74358974,51.53846154,0.128534704,77.69230769,1.00837123,0.769230769,50.76923077,24.87179487,75.8974359,100,24.87179487,3.58974359,54.87179487,26.66666667,100,44.1025641,50,26.66666667,99.74358974,69.48717949,46.92307692,0.481481481,99.23076923,0.223650386,100,24.35897436,54.87179487,23.58974359,0.223650386,23.84615385,99.74358974,77.69230769,50,42.56410256,25.8974359,0.190231362,2.01674246,0.244215938,0.349614396,0.120822622,31.28205128,0.221079692,22.82051282,98.46153846,0.277634961,0.041025641,98.20512821,22.82051282,74.1025641,15.64102564,0.208226221,48.97435897,99.74358974,0.107692308,75.38461538,49.48717949,47.17948718,0.131105398,9.743589744,49.74358974,51.02564103,24.1025641,99.23076923,48.20512821,22.56410256,47.69230769,74.61538462,23.07692308,70.25641026,24.61538462,48.46153846,-1
19.57333067,6.524443557,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,2.718518149,98.85714286,5.437036298,12.50518348,11.96147986,11.96147986,17.39851615,0.857142857,0.857142857,27.18518149,0.857142857,8.699258076,0.857142857,13.59259074,1.631110889,0.571428571,0.571428571,8.699258076,64.28571429,5.980739928,0.571428571,1.142857143,1.08740726,44,0.176561605,76.57142857,0.213393369,0.157593123,98.85714286,17.39851615,48.28571429,0.091428571,54.85714286,8.155554447,12.85714286,54.85714286,30,8.155554447,75.71428571,48.57142857,83.71428571,37.71428571,100,33.42857143,28.57142857,42.85714286,24,75.14285714,0.112910356,41.71428571,27.42857143,95.42857143,95.14285714,100,54.85714286,0.097421203,78.57142857,0.54370363,5.714285714,52.28571429,30.57142857,71.71428571,99.42857143,24.85714286,9.714285714,52,22.57142857,98.85714286,44.57142857,48.57142857,24,100,71.71428571,44.57142857,0.5,99.42857143,0.169054441,100,25.71428571,52,21.42857143,0.289398281,24.28571429,100,73.14285714,49.14285714,47.14285714,28,0.169054441,1.08740726,0.257879656,0.335243553,0.114613181,29.14285714,0.220630372,22.28571429,98.57142857,0.29226361,0.045714286,96.28571429,22,76.57142857,13.71428571,0.23782235,46.28571429,100,0.142857143,74.85714286,46.57142857,46.28571429,0.134670487,7.714285714,51.14285714,44.28571429,23.71428571,99.42857143,48.57142857,21.14285714,46,74.85714286,22.28571429,72.28571429,24.57142857,48.57142857,-1
14.84286745,10.05484569,0.4,0.4,0.4,0.4,0.4,0.957604352,100,6.224428286,7.660834814,2.394010879,10.53364787,9.097241341,1.6,2,11.49125222,2,3.830417407,0.8,10.05484569,3.351615231,0.8,0.8,6.703230462,70,1.915208703,0.8,1.2,2.872813055,45.6,0.228032129,79.6,0.198281124,0.172690763,100,9.576043517,42.4,0.08,58.8,3.830417407,15.2,50,30.4,1.436406528,74.4,41.6,64,36.8,99.6,28,27.2,38.8,24.4,78.4,0.077702811,38,24.4,97.2,99.6,98,56.4,0.18875502,74.4,0.957604352,1.2,43.2,29.6,73.2,100,23.2,4.8,47.6,26.4,100,40.4,51.6,17.6,98,74,47.2,0.533333333,89.6,0.24497992,100,28,48.4,22,0.236947791,28,99.6,64,52.4,50.4,29.6,0.273092369,1.915208703,0.236947791,0.293172691,0.120481928,31.6,0.261044177,25.2,99.2,0.357429719,0.092,98.8,21.6,73.6,21.6,0.204819277,45.6,99.2,0.096,76.8,46,46,0.168674699,9.6,48.4,50.8,24.8,97.2,56,21.6,45.6,72.4,22,76,25.2,55.6,-1
9.667633377,8.700870039,0.423728814,0.423728814,0.423728814,0.423728814,0.423728814,3.383671682,100,4.833816689,7.734106702,2.416908344,8.700870039,9.184251708,1.271186441,1.271186441,13.53468673,1.694915254,3.867053351,0.847457627,6.283961695,0.966763338,0.847457627,0.847457627,5.800580026,77.54237288,3.383671682,0.847457627,1.271186441,3.867053351,45.33898305,0.168752254,81.77966102,0.201045799,0.110638298,100,11.60116005,44.91525424,0.101694915,57.20338983,4.833816689,14.40677966,54.66101695,32.20338983,3.383671682,80.08474576,42.37288136,74.15254237,34.74576271,99.15254237,28.81355932,33.47457627,38.98305085,33.89830508,80.93220339,0.134457266,39.40677966,17.37288136,99.15254237,98.72881356,99.15254237,52.11864407,0.161702128,75,0.966763338,3.389830508,50,25.42372881,65.6779661,100,23.30508475,5.084745763,47.45762712,25.84745763,100,37.71186441,45.33898305,36.01694915,99.15254237,75.84745763,48.72881356,0.5,97.45762712,0.238297872,100,26.69491525,50,19.91525424,0.272340426,23.30508475,99.15254237,74.15254237,49.57627119,53.38983051,32.20338983,0.212765957,0.966763338,0.225531915,0.289361702,0.127659574,28.81355932,0.191489362,25.42372881,98.30508475,0.327659574,0.110169492,99.15254237,16.94915254,71.61016949,22.88135593,0.242553191,40.6779661,98.30508475,0.118644068,73.30508475,42.79661017,39.40677966,0.191489362,10.59322034,47.88135593,51.69491525,27.11864407,97.45762712,51.69491525,19.49152542,41.10169492,68.22033898,17.37288136,74.57627119,22.03389831,50.42372881,-1
20.3047447,2.256082745,0.4784689,0.4784689,0.4784689,0.4784689,0.4784689,3.384124117,87.55980861,6.768248234,2.256082745,2.256082745,3.384124117,10.15237235,2.392344498,2.392344498,10.15237235,0.956937799,10.71639304,1.913875598,9.024330979,3.948144803,1.913875598,0.956937799,5.076186176,68.89952153,2.256082745,1.913875598,2.392344498,5.640206862,42.10526316,0.127990431,68.89952153,0.197644461,0.144230769,99.5215311,11.84443441,47.36842105,0.100478469,49.28229665,1.128041372,4.784688995,47.36842105,22.48803828,3.948144803,71.29186603,35.40669856,71.29186603,40.66985646,98.5645933,22.48803828,30.14354067,40.66985646,29.66507177,70.81339713,0.179172801,32.53588517,26.79425837,99.0430622,98.5645933,98.5645933,49.28229665,0.163461538,71.29186603,2.256082745,2.392344498,48.32535885,22.48803828,70.33492823,100,23.44497608,2.870813397,45.45454545,35.40669856,99.5215311,43.54066986,52.63157895,31.57894737,99.0430622,73.20574163,43.54066986,0.5,100,0.298076923,100,24.40191388,57.41626794,22.00956938,0.221153846,24.40191388,98.5645933,82.77511962,49.76076555,46.41148325,12.91866029,0.120192308,1.128041372,0.413461538,0.302884615,0.067307692,46.41148325,0.274038462,19.61722488,99.5215311,0.139423077,0.090909091,99.5215311,21.05263158,75.59808612,23.92344498,0.086538462,46.41148325,99.5215311,0.086124402,75.11961722,45.93301435,46.88995215,0.182692308,5.263157895,62.20095694,55.02392344,16.74641148,100,51.19617225,21.05263158,46.88995215,72.24880383,22.00956938,75.59808612,23.92344498,51.67464115,-1
15.52713899,5.889604444,0.460829493,0.460829493,0.460829493,0.460829493,0.460829493,5.889604444,95.39170507,3.747930101,4.283348686,5.889604444,11.77920889,8.566697373,0.921658986,0.921658986,7.495860201,0.921658986,3.747930101,0.921658986,6.42502303,2.677092929,1.382488479,2.304147465,6.960441615,59.9078341,8.031278787,1.382488479,1.382488479,1.070837172,51.61290323,0.32646356,67.74193548,0.157364738,0.152777778,99.53917051,6.42502303,49.76958525,0.055299539,47.00460829,5.889604444,13.82488479,46.08294931,26.7281106,2.677092929,65.43778802,34.10138249,50.69124424,46.08294931,100,24.88479263,26.26728111,31.79723502,15.66820276,66.8202765,0.020801331,27.18894009,21.65898618,100,100,100,45.62211982,0.166666667,74.19354839,1.070837172,1.382488479,33.640553,21.19815668,84.79262673,96.77419355,28.11059908,12.90322581,51.15207373,23.50230415,99.53917051,52.99539171,52.07373272,23.04147465,100,74.65437788,60.36866359,0.5,92.62672811,0.226851852,99.53917051,18.89400922,35.94470046,21.19815668,0.240740741,19.35483871,100,76.03686636,52.07373272,49.30875576,33.1797235,0.222222222,2.141674343,0.273148148,0.319444444,0.166666667,35.02304147,0.212962963,18.43317972,99.53917051,0.25,0.138248848,98.61751152,29.49308756,74.19354839,19.8156682,0.194444444,60.82949309,99.53917051,0.064516129,77.88018433,58.52534562,58.52534562,0.143518519,7.373271889,41.93548387,38.24884793,28.57142857,97.69585253,47.00460829,35.02304147,62.21198157,82.48847926,29.49308756,74.19354839,22.11981567,47.92626728,-1
11.13751424,5.568757122,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,2.02500259,92.89617486,2.02500259,6.581258417,4.556255827,7.593759712,4.556255827,1.639344262,1.639344262,12.15001554,1.639344262,4.05000518,1.639344262,6.581258417,1.518751942,1.092896175,1.092896175,3.543754532,74.31693989,3.037503885,1.092896175,2.18579235,3.037503885,48.08743169,0.246922476,73.22404372,0.189665526,0.142857143,96.72131148,7.593759712,59.56284153,0.081967213,50.27322404,2.531253237,15.30054645,54.64480874,28.96174863,1.518751942,73.7704918,45.90163934,65.0273224,35.51912568,99.45355191,30.05464481,37.70491803,42.07650273,30.05464481,72.13114754,0.068906503,39.3442623,15.84699454,97.81420765,98.90710383,99.45355191,48.63387978,0.159340659,78.68852459,1.518751942,20.21857923,48.08743169,24.59016393,60.6557377,96.17486339,27.86885246,3.278688525,54.09836066,21.8579235,100,42.07650273,53.00546448,19.12568306,99.45355191,69.94535519,30.05464481,0.428571429,90.71038251,0.181318681,99.45355191,24.04371585,56.83060109,25.68306011,0.296703297,16.39344262,100,72.67759563,45.90163934,42.07650273,28.96174863,0.159340659,1.518751942,0.28021978,0.302197802,0.131868132,28.96174863,0.247252747,19.67213115,100,0.274725275,0.087431694,100,22.40437158,78.1420765,18.57923497,0.247252747,42.07650273,100,0.131147541,75.40983607,42.07650273,45.90163934,0.164835165,7.650273224,48.08743169,43.71584699,43.16939891,98.36065574,51.91256831,22.40437158,45.90163934,74.86338798,20.76502732,75.95628415,21.31147541,51.36612022,-1
23.91671895,12.47828815,0.327868852,0.327868852,0.327868852,0.327868852,0.327868852,4.159429382,85.57377049,3.119572037,4.159429382,7.279001419,7.279001419,18.19750355,2.295081967,2.295081967,33.27543506,3.606557377,3.639500709,1.31147541,7.279001419,2.599643364,1.31147541,1.31147541,5.199286728,78.03278689,3.119572037,1.967213115,0.655737705,0,55.08196721,0.253505177,76.39344262,0.163416739,0.115131579,100,16.11778886,63.60655738,0.101639344,52.78688525,2.079714691,7.213114754,37.37704918,26.2295082,0.519928673,71.80327869,47.21311475,59.01639344,36.72131148,99.67213115,23.27868852,19.67213115,45.24590164,20.98360656,76.39344262,0.086367558,41.63934426,18.03278689,98.68852459,99.67213115,99.67213115,52.45901639,0.134868421,77.04918033,2.599643364,3.278688525,34.75409836,26.2295082,74.75409836,89.18032787,23.60655738,0.655737705,44.91803279,21.63934426,100,42.29508197,51.14754098,12.78688525,99.67213115,74.09836066,48.19672131,0.5,89.18032787,0.233552632,100,30.81967213,41.63934426,27.54098361,0.246710526,30.81967213,99.67213115,71.80327869,49.83606557,52.13114754,18.68852459,0.131578947,1.559786018,0.322368421,0.342105263,0.052631579,36.06557377,0.207236842,22.29508197,100,0.243421053,0.108196721,99.01639344,23.93442623,75.08196721,16.06557377,0.164473684,47.21311475,100,0.209836066,74.09836066,47.21311475,50.16393443,0.111842105,8.196721311,64.59016393,49.83606557,19.67213115,96.39344262,52.78688525,22.95081967,48.19672131,73.7704918,22.95081967,77.04918033,26.2295082,52.78688525,-1
